ticker,company_name,province,hq_address_raw,soe_dummy_final,state_own_share
V21,Công ty Cổ phần VINACONEX 21,Hà Nội,\u003c/b\u003e Tầng 3 – Tòa nhà Vinaconex 21 – Phố Ba La – Phường Phú La – Quận Hà Đông – Thành phố Hà Nội.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 6325 65 88 Fax: 84-(4) 6325 65 88 \u003c/p\u003e\u003cp\u003e\u003c,0,
VAB,Ngân hàng Thương mại cổ phần Việt Á,Hà Nội,"\u003c/b\u003e Tầng 4 và 5, tòa nhà Samsora Premier, số 105 Chu Văn An, P. Yết Kiêu, Q.Hà Đông, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3933 3636 - Fax: +84-(04)-3933 6426\u003c/p\u003e\u003cp\u003e\u003cb",0,
VAF,Công ty cổ phần Phân lân nung chảy Văn Điển,Hà Nội,"\u003c/b\u003e Đường Phan Trong Tuệ, xã Đại Thanh, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3688 4489 - Fax: +84-(04)-3688 4277\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",0,
VBC,Công ty Cổ phần Nhựa Bao bì Vinh,Nghệ An,"\u003c/b\u003e Số 18, Đường Phong Định Cảng, Phường Bến Thuỷ, Thành phố Vinh, Tỉnh Nghệ An\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(38) 35 55 245 Fax: 84-(38) 385 60 07\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công b",0,
VC1,Công ty Cổ phần Xây dựng số 1,Hà Nội,"\u003c/b\u003e D9 đường Khuất Duy Tiến, phường Thanh Xuân, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3854 3813 Fax: 84-(4) 3854 1679\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",0,
VC2,Công ty Cổ phần Đầu tư và Xây dựng Vina2,Hà Nội,"\u003c/b\u003e Tầng 2-4, tòa nhà B-KĐT mới Kim Văn - Kim Lũ (Golden Silk), đường Nghiêm Xuân Yêm, phường Định Công, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 35734256 - Fax: 04 38361012\u003c/p\u003e\u003cp\u003e",0,
VC3,Công ty Cổ phần Tập đoàn Nam Mê Kông,Hà Nội,"\u003c/b\u003e Tầng 11 Tòa nhà Geleximco, 36 Hoàng Cầu, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04) 3756 0334 - Fax: 84-(04) 3756 0333\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",0,
VC9,Công ty Cổ phần Xây dựng số 9 - VC9,Hà Nội,"\u003c/b\u003e Tầng 5 tòa nhà Tasco, Lô HH2 đường Phạm Hùng, P.Từ Liêm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3554 0606 - Fax: 84-(4) 3554 0615\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",0,
VCA,Công ty Cổ phần Thép VICASA - VNSTEEL,Đồng Nai,"\u003c/b\u003e Khu công nghiệp Biên Hòa I, Đường số 9, phường Trấn Biên, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02513 836148 - Fax:02513 836505\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u",0,
VCF,Công ty Cổ phần VinaCafé Biên Hòa,Đồng Nai,"\u003c/b\u003e Lô đất số C.I.III - 3+5+7, Khu công nghiệp Long Thành, xã An Phước, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(61) 383 65 54 Fax: 84-(61) 383 61 08\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgư",0,
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Hà Nội,"\u003c/b\u003e Tòa nhà VINACONEX, 34 Láng Hạ, Đống Đa, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4)6.2849.234 Fax: 84-(4) 6.2849.208\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",0,
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Hồ Chí Minh,"\u003c/b\u003e Tháp Tài chính Bitexco, Tầng 15, số 2 Hải Triều, Phường Sài Gòn, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-3914 3588 - Fax: +84-(08)-3914 3209\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười",0,
VCM,Công ty cổ phần BV Life,Hà Nội,"\u003c/b\u003e Tầng 5 tòa nhà 25T1, đường Trần Duy Hưng, phường Yên Hòa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04) 6251 1300 - Fax: +84-(04) 6251 1302\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",0,
VDP,Công ty Cổ phần Dược phẩm Trung ương VIDIPHA,Hồ Chí Minh,"\u003c/b\u003e 184/2 Lê Văn Sỹ, P.10, Q.Phú Nhuận, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-3844 0106 Fax: 08.38440446\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",0,
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Hồ Chí Minh,"\u003c/b\u003e Tầng 1 đến Tầng 8, Toà nhà Viet Dragon, 141 Nguyễn Du, Phường Bến Thành, TP. HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 6299 2006\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",0,
VE1,Công ty Cổ phần Xây dựng điện VNECO 1,Đà Nẵng,"\u003c/b\u003e 489 Nguyễn Lương Bằng, P. Hòa Hiệp Nam, Q. Liên Chiểu, Tp. Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(0511) 3772 001 - Fax: +84-(0511) 3772 006\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",0,
VE3,Công ty cổ phần Xây dựng điện VNECO 3,Nghệ An,"\u003c/b\u003e Khối 3, phường Trường Vinh, tỉnh Nghệ An\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(38) 385 56 19 Fax: 84-(38) 385 52 63\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",0,
VFG,Công ty Cổ phần Khử trùng Việt Nam,Hồ Chí Minh,"\u003c/b\u003e 29 Tôn Đức Thắng, phường Sài Gòn, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 08. 38291617 Fax: 08.328292564\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e\u00",0,
VFS,Công ty Cổ phần Chứng khoán Nhất Việt,Hồ Chí Minh,"\u003c/b\u003e 117-119-121 Nguyễn Du, Phường Bến Thành, Quận 1, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 6255 6586 Fax: 028 6255 6580\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u",0,
VGC,Tổng Công ty Viglacera - CTCP,Hà Nội,"\u003c/b\u003e Tầng 16 và 17, Tòa nhà Viglacera, Số 1, Đại lộ Thăng Long, Phường Đại Mỗ, TP Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 3553 6660| Fax : (84-4) 3553 6671\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười",0,
VGS,Công ty Cổ phần Ống thép Việt Đức VG PIPE,Phú Thọ,"\u003c/b\u003e Khu công nghiệp Bình Xuyên, xã Xuân Lãng, tỉnh Phú Thọ\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(211) 388 78 63 Fax: 84-(211) 3888 562\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",0,
VHE,Công ty Cổ phần Dược liệu và Thực phẩm Việt Nam,Hà Nội,"\u003c/b\u003e Số 277 đường Vạn Xuân, Xã Hạ Mỗ, huyện Đan Phượng, thành phố Hà Nội, VN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02433816999 - Fax: 02435990555\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u0",0,
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Hồ Chí Minh,"\u003c/b\u003e Tầng 1 và 2, tòa nhà Sailing Tower, số 111A Paster, phường Bến Nghé, Quận 1, Thành phố HCM.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 04. 6 276 0068 / Fax: 04. 6 276 0069\u003c/p\u003e\u003cp\u003e\u003cb\u003eNg",0,
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Hà Nội,"\u003c/b\u003e Số 7, đường Bằng Lăng, Khu đô thị Sinh thái Vinhomes Riverside, phường Phúc Lợi, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84 (4) 3974 9999 Fax: +84 (4) 3974 8888\u003c/p\u003e\u003cp\u003e\u003cb\u003eNg",0,
VIF,Tổng Công ty Lâm nghiệp Việt Nam - CTCP,Hà Nội,"\u003c/b\u003e 127 Lò Đúc, phường Hai Bà Trưng, thành phố Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024-36410799 Fax: 024-36410800\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u",0,
VIG,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam,Hà Nội,"\u003c/b\u003e Tầng 1+8, tháp B, tòa nhà Sông Đà, đường Phạm Hùng, phường Từ Liêm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-8) 39110788 Fax: 84-(4) 3514 8768\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",0,
VIT,Công ty Cổ phần Viglacera Tiên Sơn,Bắc Ninh,"\u003c/b\u003e KCN Tiên Sơn, xã Đại Đồng, tỉnh Bắc Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(0241) 3839 390 Fax: 84-(0241) 3838 917\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p",0,
VIX,Công ty cổ phần Chứng khoán VIX,Hà Nội,"\u003c/b\u003e Tầng 22, Số 52, Phố Lê Đại Hành, Phường Hai Bà Trưng, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84(04) 4456 8888 - Fax: +84(04) 3978 5380\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u0",0,
VLA,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Văn Lang,Hà Nội,"\u003c/b\u003e 81 Trần Hưng Đạo, phường Trần Hưng Đạo, quận Hoàn Kiếm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84–(4) 3512 1610 - Fax: 84–(4) 3512 1611\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",0,
VMD,Công ty cổ phần Y Dược phẩm Vimedimex,Hà Nội,"\u003c/b\u003e Tầng 8, toà nhà Vimedimex Group, số 46-48 Bà Triệu, Hàng Bài, Hoàn Kiếm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84(-08) 39254264 - Fax: +84-(08) 39252265\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười c",0,
VMS,Công ty cổ phần Phát triển Hàng hải,Hải Phòng,"\u003c/b\u003e 11 Võ Thị Sáu, P.Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(031)-3836 379| Fax : 031.3836151\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u00",0,
VND,Công ty cổ phần Chứng khoán VNDIRECT,Hà Nội,"\u003c/b\u003e Số 1 Nguyễn Thượng Hiền, Hai Bà Trưng, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3972 4568 - Fax: 84-(4) 3972 4600\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",0,
VNE,Tổng công ty Cổ phần Xây dựng điện Việt Nam,Bình Thuận,"\u003c/b\u003e Số 344, Đường Phan Châu Trinh, Phường Bình Thuận, Quận Hải Châu, Thành phố Đà Nẵng.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 356 23 61 Fax: 84-(511) 356 23 67\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgư",0,
VNL,Công ty cổ phần Logistics Vinalink,Hồ Chí Minh,"\u003c/b\u003e 226/2 Lê Văn Sỹ, Phường Tân Sơn Hòa, TP Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 8255 389 Fax: 84-(8) 9405 331\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u0",0,
VNM,Công ty Cổ phần Sữa Việt Nam,Hồ Chí Minh,"\u003c/b\u003e Số 10 Tân Trào, P.Tân Mỹ, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 54 155 555 Fax: 84-(8) 54 161 230\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\",0,
VNR,Tổng Công ty Cổ phần Tái bảo hiểm quốc gia Việt Nam,Hà Nội,\u003c/b\u003e 141 Lê Duẩn - Quận Hoàn Kiếm - Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 3.942 2354 Fax: (84-4) 3.942 2351\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u00,0,
VNS,Công ty Cổ phần Ánh Dương Việt Nam,Hồ Chí Minh,"\u003c/b\u003e 648 Nguyễn Trãi, Phường 11, Quận 5, Tp. HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(8) 3827 7178 - Fax: +84 - (8) 3827 27 27\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",0,
VNT,Công ty cổ phần Giao nhận Vận tải Ngoại thương,Hà Nội,"\u003c/b\u003e Số 2 Bích Câu, P.Ô Chợ Dửa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3732 1090 - Fax: +84-(04)-3732 1083\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p",0,
VOS,Công ty Cổ phần Vận tải biển Việt Nam,Hải Phòng,"\u003c/b\u003e 215 Lạch Tray, phường Gia Viên , TP Hải Phòng - Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 373 10 90 Fax : 84-(31) 373 10 07\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u",0,
VPB,Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng,Hà Nội,"\u003c/b\u003e Số 89 Láng Hạ, phường Đống Đa, TP Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3928 8869 - Fax: 84-(4) 3928 8867\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u",0,
VPD,Công ty cổ phần Phát triển Điện lực Việt Nam,Hà Nội,"\u003c/b\u003e Tầng 2, CT2, 286 Nguyễn Xiển, Phường Thanh Liệt, TPHà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.4) 2213 1580 - Fax:(84.4) 3552 7987\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",0,
VPH,Công ty Cổ phần Vạn Phát Hưng,Hồ Chí Minh,"\u003c/b\u003e 89 Hoàng Quốc Việt, phường Phú Thuận, Quận 7, Tp.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3785 00 11 Fax: 84-(8) 3785 44 22\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",0,
VPS,CTCP Thuốc sát trùng Việt Nam,Hồ Chí Minh,\u003c/b\u003e 102 Nguyễn Đình Chiểu - Phường Tân Định - TP.Hồ Chí Minh.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e ĐT: 08.38258853 - 38295730. Fax: 08.38239578\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00,0,
VSA,Công ty cổ phần Đại lý Hàng hải Việt Nam,Hồ Chí Minh,"\u003c/b\u003e Lầu 5 Petroland Tower, 12 Tân Trào, P.Tân Mỹ, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84 - 8) 54161820 - Fax : (84 - 8) 54161823\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",0,
VSC,Công ty cổ phần Container Việt Nam,Hải Phòng,"\u003c/b\u003e 11 Võ Thị Sáu, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 836 705 - Fax: 84-(31) 3 836 104\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",0,
VSH,Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh,Gia Lai,"\u003c/b\u003e 21 Nguyễn Huệ, Phường Quy Nhơn, tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(56) 389 27 92 Fax: 84-(56) 389 19 75\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c",0,1.0
VTC,Công ty Cổ phần Viễn thông VTC,Hồ Chí Minh,"\u003c/b\u003e Lầu 3, 614 Điện Biên Phủ, P.Vườn Lài, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3833 11 06 Fax: 84-(8) 3830 02 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",0,
VTH,Công ty Cổ phần Tập đoàn Việt Thái,Đồng Nai,"\u003c/b\u003e Lô 6, đường số 2 \u0026 5, KCN Giang Điền, xã Trảng Bom, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (+84 - 61) 3836 158 - Fax: (+84 - 61) 3836 297\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",0,
VTJ,Công ty cổ phần Thương mại và Đầu tư Vinataba,Hà Nội,"\u003c/b\u003e Số nhà 24, ngách 1, ngõ 46, đường Phạm Ngọc Thạch, phường Phương Liên, quận Đống Đa, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0825528745\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",0,
VTP,Tổng Công ty cổ phần Bưu chính Viettel,Hà Nội,"\u003c/b\u003e Số 2, ngõ 15 phố Duy Tân, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-6266.0306 - Fax: +84-(024)-6287.3800\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c",0,
VTZ,Công ty Cổ phần Sản xuất và Thương mại Nhựa Việt Thành,Tây Ninh,"\u003c/b\u003e 107 đường 2A, Khu 5, ấp Bình Tả 1, xã Đức Hòa, tỉnh Tây Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 36 207 540 Fax: (028) 35 350 460\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",0,
WCS,Công ty Cổ phần Bến xe Miền Tây,Hồ Chí Minh,"\u003c/b\u003e 395 Kinh Dương Vương, P.An Lạc, Q.Bình Tân, TP.Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e Fax: 84-(8) 387 528 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông Nguyễn",0,
WSS,Công ty Cổ phần Chứng khoán Phố Wall,Hà Nội,"\u003c/b\u003e Tầng 9, tòa nhà ICON 4, 243A Đê La Thành, phường Láng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 382 486 86 Fax: 84-(4) 393 670 82\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",0,
X20,Công ty Cổ phần X20,Hà Nội,"\u003c/b\u003e 35 Phan Đình Giót, phường Phưong Liệt, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024. 3864 5077 Fax024. 3864 1208\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\",0,
YBM,Công ty Cổ phần Khoáng sản Công nghiệp Yên Bái,Lào Cai,"\u003c/b\u003e Khu công nghiệp phía Nam, phường Văn Phú, tỉnh Lào Cai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 021. 6629 8666 Fax : 021. 6629 8666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",0,
