ticker,company_name,industry,state_own_pct,soe_dummy,hq_address_raw,province,state_own_source,ownership_keywords_hit,source
PV2,Công ty cổ phần Đầu tư PV2,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Số 1 Phạm Văn Bạch, P. Yên Hòa, Quận Cầu Giấy , Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 6273 2659 - Fax: 84-(4) 6273 2668\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PVI,Công ty Cổ phần PVI,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tòa nhà PVI, Lô VP2, phố Phạm Văn Bạch, Phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3734 22 99 Fax: 84-(4) 3734 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
QHD,Công ty Cổ phần Que hàn điện Việt Đức,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Phố Quán Gánh, Xã Nhị Khê, Th­ường Tín,Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 338 533 60 Fax: 84-(4) 338 536 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
QTC,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,${this.renderText(this.dataTable?.Nganh)},53.8,1,"\u003c/b\u003e Số 10 Nguyễn Du, Tam Kỳ, Quảng Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(510) 385 1734 Fax: 84-(510) 385 20 98\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông Nguyễn T",Quảng Nam,keyword_window,nhà nước; tong cong ty,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
S55,Công ty Cổ phần Sông Đà 505,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Xã IaO, Huyện Iagrai, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0462 659 505 - Fax: 0462 659 506\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông Vũ Sơn Thủy\u003c/",Gia Lai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
S99,Công ty Cổ phần SCI,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e T3 Tháp C, tòa Golden Place, Mễ Trì, P.Từ Liêm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3768.4495 - Fax: +84-(0244)-3768.4490\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SAF,Công ty Cổ phần Lương thực Thực phẩm Safoco,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 1079 Phạm Văn Đồng, phường Linh Xuân, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84–(8) 372 452 64 Fax: 84–(8) 372 452 63\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SCI,Công ty Cổ phần SCI E&C,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tháp C, tòa nhà Golden Palace, đường Mễ Trì, phường Từ Liêm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84 - 4) 33868243 - Fax: (84 - 4) 33868243\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố th",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SD5,Công ty Cổ phần Sông Đà 5,${this.renderText(this.dataTable?.Nganh)},1.0,1,"\u003c/b\u003e Tầng 5, tháp B, tòa nhà HH4, KĐT Sông Đà Mỹ Đình, xã Mỹ Đình, huyện Từ Liêm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04) 2225 5586 - Fax: +84-(04) 2225 5558\u003c/p\u003e\u003cp\u003e\u003cb\u003eNg",Hà Nội,keyword_window,nhà nước; bo; tong cong ty,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SD9,Công ty Cổ phần Sông Đà 9,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tòa nhà Sông Đà, đường Phạm Hùng, xã Mỹ Đình, huyện Từ Liêm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3768 3746 - Fax: +84-(04)-3768 2684\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thôn",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SDA,Công ty Cổ phần Simco Sông Đà,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tòa nhà SIMCO Sông Đà, Tiểu khu đô thị mới Vạn Phúc, phường Vạn Phúc, Q. Hà Đông, TP. Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 355 204 02 Fax: 84-(4) 3552 04 01\u003c/p\u003e\u003cp\u003e\u003cb",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SEB,Công ty Cổ phần Đầu tư và Phát triển Điện miền Trung,${this.renderText(this.dataTable?.Nganh)},45.0,1,"\u003c/b\u003e 10 Lam Sơn, P.Nha Trang, tỉnh Khánh Hòa\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(58) 387 80 92 Fax: 84-(58) 387 80 93\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\",Khánh Hòa,keyword_window,tong cong ty,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SGC,Công ty Cổ phần Xuất nhập khẩu Sa Giang,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô CII-3, đường số 5, KCN C, phường Sa Đéc, tỉnh Đồng Tháp\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02773 763 155 Fax: 02773 763 152\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",Đồng Tháp,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SGH,Công ty Cổ phần Khách sạn Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 41-47 Đông Du, Phường Bến Nghé, Quận 1, TP. HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 08 3829 9734 Fax: 08 3829 1466 \u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Bà Cao Thị",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SIC,Công ty cổ phần ANI,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 14B Kỳ Đồng, phường 9, quận 3, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 629 056 59 - Fax: 84-(8) 629 055 98\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SJ1,Công ty cổ phần Nông nghiệp Hùng Hậu,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 1004A Âu Cơ, phường Tân Phú, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3974 1135 - 028 3974 1136 / Fax: 028 3974 1280\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SJE,Công ty Cổ phần Sông Đà 11,${this.renderText(this.dataTable?.Nganh)},,1,\u003c/b\u003e Tầng 7 Tòa nhà Hỗn hợp Sông Đà Hà Đông - Đường Trần Phú - Hà Đông - Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3354 4735 - Fax: +84-(04)-3354 2280\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công,Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SMT,Công ty cổ phần SAMETEL,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tháp Thiên niên kỷ, số 4 Quang Trung, P.Hà Đông, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(61) 3 5142 77 - 351 4279 Fax: (84 61) 3 514 2\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SPC,Công ty Cổ phần Bảo vệ Thực vật Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Nguyễn Văn Quỳ, KP 1, phường Tân Thuận, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.8) 38 733 666 - 38 731 149/ Fax: 84-(8) 387 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SVN,Công ty cổ phần Tập đoàn Vexilla Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e F03, tòa nhà The Manor 2, số 91 Nguyễn Hữu Cảnh, phường 22, quận Bình Thạnh, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 37 835 103 Fax: (04)37 835 103\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TDT,Công ty cổ phần Đầu tư và Phát triển TDT,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e xã Điềm Thụy, huyện Phú Bình, tỉnh Thái Nguyên\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e Tel: 0208.6567898 | Fax: 0208.3569898\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",Thái Nguyên,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TET,Công ty Cổ phần Vải sợi May mặc Miền Bắc,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 79 Lạc Trung, phường Vĩnh Tuy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 39360808 - Fax: 024 39360909\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e\u0",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
THD,Công ty Cổ phần Thaiholdings,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 210 Trần Quang Khải, phường Hoàn Kiếm, thành phố Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 3968 9898 - Fax: 024 3525 9898\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TIG,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 8, tháp B, tòa nhà Sông Đà, đường Phạm Hùng, phường Mỹ Đình I, quận Nam Từ Liêm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 625 88 555 Fax: 84-(4) 625 66 966\u003c/p\u003e\u003cp\u003e\u003cb\",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TKU,Công ty Cổ phần Công nghiệp Tung Kuang,${this.renderText(this.dataTable?.Nganh)},100.0,1,"\u003c/b\u003e Số 3, đường 2A, KCN Biên Hòa 2, phường Long Hưng, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(61) 3836 688 Fax: 84-(61) 3836 552\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",Đồng Nai,keyword_window,bo,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TOT,Công ty Cổ phần Transimex Logistics,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 2, tòa nhà Phú Nhuận Plaza, 82 Trần Huy Liệu, phường 15, phường Cầu Kiệu, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(028)-3729.7373\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố th",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TSB,Công ty Cổ phần Ắc quy Tia sáng,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Đại lộ Tôn Đức Thắng, xã An Đồng, huyện An Dương, TP. Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-031) 3 857 810 - Fax: (84-031) 3 835 876\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Hải Phòng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
V21,Công ty Cổ phần VINACONEX 21,${this.renderText(this.dataTable?.Nganh)},,1,\u003c/b\u003e Tầng 3 – Tòa nhà Vinaconex 21 – Phố Ba La – Phường Phú La – Quận Hà Đông – Thành phố Hà Nội.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 6325 65 88 Fax: 84-(4) 6325 65 88 \u003c/p\u003e\u003cp\u003e\u003c,Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VC1,Công ty Cổ phần Xây dựng số 1,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e D9 đường Khuất Duy Tiến, phường Thanh Xuân, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3854 3813 Fax: 84-(4) 3854 1679\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VC2,Công ty Cổ phần Đầu tư và Xây dựng Vina2,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 2-4, tòa nhà B-KĐT mới Kim Văn - Kim Lũ (Golden Silk), đường Nghiêm Xuân Yêm, phường Định Công, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 35734256 - Fax: 04 38361012\u003c/p\u003e\u003cp\u003e",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VC3,Công ty Cổ phần Tập đoàn Nam Mê Kông,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 11 Tòa nhà Geleximco, 36 Hoàng Cầu, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04) 3756 0334 - Fax: 84-(04) 3756 0333\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VC7,Công ty Cổ phần Tập đoàn BGI,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 3, tòa nhà Vinaconex 7, số 61, đường Nguyễn Văn Giáp, phường Cầu Diễn, quận Nam Từ Liêm, Thành phố HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 2218 2954; 2184534 Fax: (84-4) 3785 2069\u003c/p\u003e\u",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VC9,Công ty Cổ phần Xây dựng số 9 - VC9,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 5 tòa nhà Tasco, Lô HH2 đường Phạm Hùng, P.Từ Liêm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3554 0606 - Fax: 84-(4) 3554 0615\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VCM,Công ty cổ phần BV Life,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 5 tòa nhà 25T1, đường Trần Duy Hưng, phường Yên Hòa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04) 6251 1300 - Fax: +84-(04) 6251 1302\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VDL,Công ty Cổ phần Thực phẩm Lâm Đồng,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Nhà máy rượu vang Đà Lạt, số 31 Ngô Văn Sở, Phường 9, Tp Đà Lạt\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-63) 3520 291 Fax: (84-63) 3825 291\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VE1,Công ty Cổ phần Xây dựng điện VNECO 1,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 489 Nguyễn Lương Bằng, P. Hòa Hiệp Nam, Q. Liên Chiểu, Tp. Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(0511) 3772 001 - Fax: +84-(0511) 3772 006\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thô",Đà Nẵng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VE3,Công ty cổ phần Xây dựng điện VNECO 3,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Khối 3, phường Trường Vinh, tỉnh Nghệ An\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(38) 385 56 19 Fax: 84-(38) 385 52 63\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",Nghệ An,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VIF,Tổng Công ty Lâm nghiệp Việt Nam - CTCP,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 127 Lò Đúc, phường Hai Bà Trưng, thành phố Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024-36410799 Fax: 024-36410800\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VMS,Công ty cổ phần Phát triển Hàng hải,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 11 Võ Thị Sáu, P.Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(031)-3836 379| Fax : 031.3836151\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u00",Hải Phòng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VNT,Công ty cổ phần Giao nhận Vận tải Ngoại thương,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 2 Bích Câu, P.Ô Chợ Dửa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3732 1090 - Fax: +84-(04)-3732 1083\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VSA,Công ty cổ phần Đại lý Hàng hải Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lầu 5 Petroland Tower, 12 Tân Trào, P.Tân Mỹ, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84 - 8) 54161820 - Fax : (84 - 8) 54161823\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VTH,Công ty Cổ phần Tập đoàn Việt Thái,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô 6, đường số 2 \u0026 5, KCN Giang Điền, xã Trảng Bom, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (+84 - 61) 3836 158 - Fax: (+84 - 61) 3836 297\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VTJ,Công ty cổ phần Thương mại và Đầu tư Vinataba,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Số nhà 24, ngách 1, ngõ 46, đường Phạm Ngọc Thạch, phường Phương Liên, quận Đống Đa, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0825528745\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
WCS,Công ty Cổ phần Bến xe Miền Tây,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 395 Kinh Dương Vương, P.An Lạc, Q.Bình Tân, TP.Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e Fax: 84-(8) 387 528 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông Nguyễn",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
X20,Công ty Cổ phần X20,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 35 Phan Đình Giót, phường Phưong Liệt, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024. 3864 5077 Fax024. 3864 1208\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
